,Source.Name,Assigned_Breach_Number,Date_Reported_To_OCA,Organization_Name,Breach_Type_Description,Breach_Occur_at_the_Reporting_Entity?,MA_Residents_Affected,SSNBreached,Account_Number_Breached,Drivers_Licenses_Breached,Credit_Debit_Numbers_Breached,Provided_Credit_Monitoring,Data_Encrypted,Mobile_Device_Lost_Stolen,Reported_Year
8340,NEW Data Breach Web Report 2016_0,8878,2016-04-01,"Pivotal Software, Inc.",Electronic,Yes,67.0,Yes,No,No,No,Yes,No,No,2016
8341,NEW Data Breach Web Report 2016_0,8880,2016-04-01,"Block and Company, Inc.",Electronic,Yes,16.0,No,No,No,Yes,No,No,No,2016
8342,NEW Data Breach Web Report 2016_0,8881,2016-04-01,"First Choice Medical Supply, LLC",Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8343,NEW Data Breach Web Report 2016_0,8882,2016-04-01,The Commonwealth of MA- Department of Revenue,Electronic,Yes,15.0,Yes,No,No,No,No,No,No,2016
8344,NEW Data Breach Web Report 2016_0,8883,2016-04-01,"Information Resources, Inc.",Electronic,Yes,35.0,Yes,No,No,No,Yes,No,Yes,2016
8345,NEW Data Breach Web Report 2016_0,8884,2016-04-01,Salem Five,Electronic,No,3.0,No,No,No,Yes,No,No,No,2016
8346,NEW Data Breach Web Report 2016_0,8885,2016-04-01,"Olympic Steel, Inc.",Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8347,NEW Data Breach Web Report 2016_0,10387,2016-04-01,The Village Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8348,NEW Data Breach Web Report 2016_0,8890,2016-04-04,Intuit,Electronic,Yes,75.0,Yes,No,Yes,No,Yes,No,No,2016
8349,NEW Data Breach Web Report 2016_0,8891,2016-04-04,Salem Five,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8350,NEW Data Breach Web Report 2016_0,8892,2016-04-04,"Mansueto Ventures LLC (""Mansueto"")",Electronic,Yes,6.0,Yes,No,No,No,Yes,No,No,2016
8351,NEW Data Breach Web Report 2016_0,8893,2016-04-04,"O'Reilly Media, Inc.",Electronic,Yes,11.0,Yes,No,No,No,Yes,No,No,2016
8352,NEW Data Breach Web Report 2016_0,8895,2016-04-04,Vanguard,Electronic,Yes,1.0,No,Yes,No,No,No,No,No,2016
8353,NEW Data Breach Web Report 2016_0,8896,2016-04-04,"Citizens Financial Group, Inc.",Electronic,Yes,2061.0,No,No,No,Yes,No,No,No,2016
8354,NEW Data Breach Web Report 2016_0,8897,2016-04-04,Unified Physician Management,Electronic,Yes,2.0,Yes,No,No,No,Yes,No,No,2016
8355,NEW Data Breach Web Report 2016_0,8898,2016-04-04,Bay State Savings Bank,Electronic,Yes,1.0,No,Yes,No,No,No,No,No,2016
8356,NEW Data Breach Web Report 2016_0,8899,2016-04-04,Belmont Savings Bank,Electronic,Yes,1.0,No,Yes,No,No,No,No,No,2016
8357,NEW Data Breach Web Report 2016_0,8900,2016-04-05,American Express,Electronic,No,2.0,No,No,No,Yes,No,No,No,2016
8358,NEW Data Breach Web Report 2016_0,8901,2016-04-05,American Express,Electronic,No,36.0,No,No,No,Yes,No,No,No,2016
8359,NEW Data Breach Web Report 2016_0,8902,2016-04-05,Sirius XM Radio Inc.,Electronic,Yes,2.0,No,No,No,Yes,Yes,No,No,2016
8360,NEW Data Breach Web Report 2016_0,8903,2016-04-05,"Bartech Group, Inc.",Electronic,Yes,1.0,Yes,Yes,No,Yes,Yes,No,No,2016
8361,NEW Data Breach Web Report 2016_0,8905,2016-04-05,"Food State, Inc.",Electronic,Yes,2.0,Yes,No,No,No,No,No,No,2016
8362,NEW Data Breach Web Report 2016_0,8907,2016-04-06,"Traphagen & Traphagen CPAs, LLC",Electronic,Yes,23.0,Yes,Yes,Yes,No,Yes,No,No,2016
8363,NEW Data Breach Web Report 2016_0,8908,2016-04-06,Katherman Kitts & Co. LLP,Electronic,Yes,9.0,Yes,No,Yes,No,Yes,No,No,2016
8364,NEW Data Breach Web Report 2016_0,8909,2016-04-06,Adams Community Bank,Electronic,No,7.0,No,No,No,Yes,No,No,No,2016
8365,NEW Data Breach Web Report 2016_0,8910,2016-04-06,Clinton Health Access Initiative,Electronic,Yes,106.0,Yes,No,No,No,Yes,No,No,2016
8366,NEW Data Breach Web Report 2016_0,8911,2016-04-06,The Washington Trust Company,Electronic,Yes,1.0,No,Yes,No,No,No,No,No,2016
8367,NEW Data Breach Web Report 2016_0,8912,2016-04-06,Haemonetics Corp.,Electronic,Yes,304.0,Yes,Yes,No,No,No,No,No,2016
8368,NEW Data Breach Web Report 2016_0,8913,2016-04-06,Eastern Bank,Electronic,No,64.0,No,No,No,Yes,No,No,No,2016
8369,NEW Data Breach Web Report 2016_0,8914,2016-04-06,Eastern Bank,Electronic,No,19.0,No,No,No,Yes,No,No,No,2016
8370,NEW Data Breach Web Report 2016_0,8915,2016-04-06,Eastern Bank,Electronic,No,9.0,No,No,No,Yes,No,No,No,2016
8371,NEW Data Breach Web Report 2016_0,8916,2016-04-06,Eastern Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8372,NEW Data Breach Web Report 2016_0,8917,2016-04-06,Eastern Bank,Electronic,No,42.0,No,No,No,Yes,No,No,No,2016
8373,NEW Data Breach Web Report 2016_0,8918,2016-04-06,Eastern Bank,Electronic,No,8.0,No,No,No,Yes,No,No,No,2016
8374,NEW Data Breach Web Report 2016_0,8919,2016-04-06,Eastern Bank,Electronic,No,6.0,No,No,No,Yes,No,No,No,2016
8375,NEW Data Breach Web Report 2016_0,8920,2016-04-06,Eastern Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8376,NEW Data Breach Web Report 2016_0,8921,2016-04-06,Eastern Bank,Electronic,No,292.0,No,No,No,Yes,No,No,No,2016
8377,NEW Data Breach Web Report 2016_0,8922,2016-04-06,Eastern Bank,Electronic,No,19.0,No,No,No,Yes,No,No,No,2016
8378,NEW Data Breach Web Report 2016_0,8923,2016-04-06,Eastern Bank,Electronic,No,40.0,No,No,No,Yes,No,No,No,2016
8379,NEW Data Breach Web Report 2016_0,8924,2016-04-06,Eastern Bank,Electronic,No,5.0,No,No,No,Yes,No,No,No,2016
8380,NEW Data Breach Web Report 2016_0,8925,2016-04-06,Eastern Bank,Electronic,No,12.0,No,No,No,Yes,No,No,No,2016
8381,NEW Data Breach Web Report 2016_0,8926,2016-04-06,Eastern Bank,Electronic,No,2.0,No,No,No,Yes,No,No,No,2016
8382,NEW Data Breach Web Report 2016_0,8927,2016-04-06,Eastern Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8383,NEW Data Breach Web Report 2016_0,8928,2016-04-06,Eastern Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8384,NEW Data Breach Web Report 2016_0,8929,2016-04-06,Eastern Bank,Electronic,No,5.0,No,No,No,Yes,No,No,No,2016
8385,NEW Data Breach Web Report 2016_0,8930,2016-04-06,Eastern Bank,Electronic,No,132.0,No,No,No,Yes,No,No,No,2016
8386,NEW Data Breach Web Report 2016_0,8931,2016-04-06,Eastern Bank,Electronic,No,15.0,No,No,No,Yes,No,No,No,2016
8387,NEW Data Breach Web Report 2016_0,8932,2016-04-06,Eastern Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8388,NEW Data Breach Web Report 2016_0,8933,2016-04-06,Eastern Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8389,NEW Data Breach Web Report 2016_0,10388,2016-04-06,The Village Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8390,NEW Data Breach Web Report 2016_0,10389,2016-04-06,The Village Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8391,NEW Data Breach Web Report 2016_0,8934,2016-04-07,Great-West Financial,Both,Yes,3.0,Yes,No,No,No,Yes,No,No,2016
8392,NEW Data Breach Web Report 2016_0,8935,2016-04-07,Salem Five,Electronic,No,4.0,No,No,No,Yes,No,No,No,2016
8393,NEW Data Breach Web Report 2016_0,8937,2016-04-07,Prosauker Rose LLP,Electronic,Yes,203.0,Yes,No,No,No,Yes,No,No,2016
8394,NEW Data Breach Web Report 2016_0,8939,2016-04-07,"Education Development Center, Inc.",Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8395,NEW Data Breach Web Report 2016_0,8940,2016-04-07,Quest Diagnostics,Electronic,Yes,3.0,Yes,No,No,No,No,No,No,2016
8396,NEW Data Breach Web Report 2016_0,8941,2016-04-08,Midland Paper Packaging & Supplies,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8397,NEW Data Breach Web Report 2016_0,8942,2016-04-08,Ultragenyx Pharmaceutical Inc.,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8398,NEW Data Breach Web Report 2016_0,8943,2016-04-08,United Health Care,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8399,NEW Data Breach Web Report 2016_0,8944,2016-04-08,Beth Israel Deaconess Health Care,Electronic,Yes,1.0,No,Yes,No,No,No,No,No,2016
8400,NEW Data Breach Web Report 2016_0,8945,2016-04-08,"Silicon Laboratories, Inc.",Electronic,Yes,73.0,Yes,No,No,No,Yes,No,No,2016
8401,NEW Data Breach Web Report 2016_0,8938,2016-04-08,American Express,Electronic,No,36.0,No,No,No,Yes,No,No,No,2016
8402,NEW Data Breach Web Report 2016_0,8955,2016-04-08,Watertown Savings Bank,Electronic,No,7.0,No,No,No,Yes,No,No,No,2016
8403,NEW Data Breach Web Report 2016_0,8956,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8404,NEW Data Breach Web Report 2016_0,8957,2016-04-08,Watertown Savings Bank,Electronic,No,2.0,No,No,No,Yes,No,No,No,2016
8405,NEW Data Breach Web Report 2016_0,8958,2016-04-08,Watertown Savings Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2016
8406,NEW Data Breach Web Report 2016_0,8959,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8407,NEW Data Breach Web Report 2016_0,8960,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8408,NEW Data Breach Web Report 2016_0,8961,2016-04-08,Watertown Savings Bank,Electronic,No,4.0,No,No,No,Yes,No,No,No,2016
8409,NEW Data Breach Web Report 2016_0,8962,2016-04-08,Watertown Savings Bank,Electronic,No,6.0,No,No,No,Yes,No,No,No,2016
8410,NEW Data Breach Web Report 2016_0,8963,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8411,NEW Data Breach Web Report 2016_0,8964,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8412,NEW Data Breach Web Report 2016_0,8965,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8413,NEW Data Breach Web Report 2016_0,8966,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8414,NEW Data Breach Web Report 2016_0,8967,2016-04-08,Watertown Savings Bank,Electronic,No,4.0,No,No,No,Yes,No,No,No,2016
8415,NEW Data Breach Web Report 2016_0,8968,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8416,NEW Data Breach Web Report 2016_0,8969,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8417,NEW Data Breach Web Report 2016_0,8970,2016-04-08,Watertown Savings Bank,Electronic,No,13.0,No,No,No,Yes,No,No,No,2016
8418,NEW Data Breach Web Report 2016_0,8971,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8419,NEW Data Breach Web Report 2016_0,8972,2016-04-08,Watertown Savings Bank,Electronic,No,26.0,No,No,No,Yes,No,No,No,2016
8420,NEW Data Breach Web Report 2016_0,8973,2016-04-08,Watertown Savings Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2016
8421,NEW Data Breach Web Report 2016_0,8974,2016-04-08,Watertown Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8422,NEW Data Breach Web Report 2016_0,8976,2016-04-11,"Trinity Heating & Air, Inc.",Electronic,Yes,166.0,Yes,No,No,No,Yes,No,No,2016
8423,NEW Data Breach Web Report 2016_0,8977,2016-04-11,Lime Energy Co.,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8424,NEW Data Breach Web Report 2016_0,8978,2016-04-11,The Whiting-Turner Contracting Company,Electronic,Yes,42.0,Yes,No,No,No,Yes,No,No,2016
8425,NEW Data Breach Web Report 2016_0,8980,2016-04-11,"Cross Country Healthcare, Inc.",Electronic,Yes,2.0,Yes,No,No,No,Yes,No,No,2016
8426,NEW Data Breach Web Report 2016_0,8981,2016-04-11,Asure Software,Electronic,Yes,16.0,Yes,No,No,No,Yes,No,No,2016
8427,NEW Data Breach Web Report 2016_0,8982,2016-04-11,"BioReference Laboratories, Inc.",Electronic,Yes,4.0,Yes,Yes,No,No,Yes,No,No,2016
8428,NEW Data Breach Web Report 2016_0,8983,2016-04-11,"Software Paradigms International Group, LLC",Electronic,Yes,1.0,Yes,Yes,No,No,Yes,No,No,2016
8429,NEW Data Breach Web Report 2016_0,8984,2016-04-11,"Teespring, Inc.",Electronic,Yes,21.0,Yes,No,No,No,Yes,No,No,2016
8430,NEW Data Breach Web Report 2016_0,8985,2016-04-11,Harvard University Office of the General Counsel,Electronic,Yes,54.0,Yes,Yes,No,No,No,No,No,2016
8431,NEW Data Breach Web Report 2016_0,8986,2016-04-11,"Pain Treatment Centers of America, PLLC and Interventional Surgery Institute",Electronic,Yes,1.0,Yes,No,Yes,No,Yes,No,No,2016
8432,NEW Data Breach Web Report 2016_0,8947,2016-04-11,Mutual One Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8433,NEW Data Breach Web Report 2016_0,8948,2016-04-11,St. Mary's Credit Union,Electronic,No,4.0,No,No,No,Yes,No,No,No,2016
8434,NEW Data Breach Web Report 2016_0,8949,2016-04-11,St. Mary's Credit Union,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8435,NEW Data Breach Web Report 2016_0,8950,2016-04-11,St. Mary's Credit Union,Electronic,No,4.0,No,No,No,Yes,No,No,No,2016
8436,NEW Data Breach Web Report 2016_0,8951,2016-04-11,St. Mary's Credit Union,Electronic,No,4.0,No,No,No,Yes,No,No,No,2016
8437,NEW Data Breach Web Report 2016_0,8954,2016-04-11,Adams Community Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2016
8438,NEW Data Breach Web Report 2016_0,8987,2016-04-12,EPAM Systems Inc.,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8439,NEW Data Breach Web Report 2016_0,8988,2016-04-12,The Robert Allen Group,Electronic,Yes,77.0,Yes,No,No,No,Yes,No,No,2016
8440,NEW Data Breach Web Report 2016_0,8989,2016-04-12,Staminus Communications,Electronic,Yes,65.0,No,No,No,Yes,No,No,No,2016
8441,NEW Data Breach Web Report 2016_0,10390,2016-04-12,The Village Bank,Electronic,No,6.0,No,No,No,Yes,No,No,No,2016
8442,NEW Data Breach Web Report 2016_0,10391,2016-04-12,The Village Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2016
8443,NEW Data Breach Web Report 2016_0,10392,2016-04-12,The Village Bank,Electronic,No,2.0,No,No,No,Yes,No,No,No,2016
8444,NEW Data Breach Web Report 2016_0,11038,2016-04-12,"American Express Travel Related Services, Inc.",Electronic,No,8.0,No,No,No,Yes,No,No,No,2016
8445,NEW Data Breach Web Report 2016_0,9000,2016-04-13,Eagle Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8446,NEW Data Breach Web Report 2016_0,9001,2016-04-13,Eagle Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8447,NEW Data Breach Web Report 2016_0,9010,2016-04-14,Intuit Inc.,Electronic,Yes,13.0,Yes,No,Yes,No,Yes,No,No,2016
8448,NEW Data Breach Web Report 2016_0,9011,2016-04-14,Academy of Art University,Electronic,Yes,7.0,Yes,No,No,No,Yes,No,No,2016
8449,NEW Data Breach Web Report 2016_0,9012,2016-04-14,New England Design Construction,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8450,NEW Data Breach Web Report 2016_0,9013,2016-04-14,The Penray Companies Inc,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8451,NEW Data Breach Web Report 2016_0,9014,2016-04-14,Buisness for Social Responsibility,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8452,NEW Data Breach Web Report 2016_0,8993,2016-04-14,Mutual One Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8453,NEW Data Breach Web Report 2016_0,8994,2016-04-14,Mutual One Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2016
8454,NEW Data Breach Web Report 2016_0,8995,2016-04-14,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8455,NEW Data Breach Web Report 2016_0,8996,2016-04-14,Savers Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2016
8456,NEW Data Breach Web Report 2016_0,8997,2016-04-14,Savers Bank,Electronic,No,2.0,No,No,No,Yes,No,No,No,2016
8457,NEW Data Breach Web Report 2016_0,8998,2016-04-14,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8458,NEW Data Breach Web Report 2016_0,9015,2016-04-15,Highway Toll Administration,Electronic,Yes,3.0,Yes,No,No,No,No,No,No,2016
8459,NEW Data Breach Web Report 2016_0,9016,2016-04-15,"Seven Hills Foundation, Inc.",Electronic,Yes,2142.0,Yes,No,No,No,Yes,No,No,2016
8460,NEW Data Breach Web Report 2016_0,9017,2016-04-15,McGovern Institute,Electronic,Yes,1.0,Yes,No,No,No,No,No,Yes,2016
8461,NEW Data Breach Web Report 2016_0,9018,2016-04-15,Capital One,Electronic,Yes,12.0,Yes,No,No,Yes,Yes,No,No,2016
8462,NEW Data Breach Web Report 2016_0,9019,2016-04-15,American Express Company,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8463,NEW Data Breach Web Report 2016_0,9020,2016-04-15,"Private Care Solutions, Inc.",Electronic,Yes,7.0,Yes,No,No,No,No,No,No,2016
8464,NEW Data Breach Web Report 2016_0,9021,2016-04-15,Schwaab Inc.,Electronic,Yes,1738.0,No,No,No,Yes,No,No,No,2016
8465,NEW Data Breach Web Report 2016_0,9022,2016-04-18,Nations Lending Corporation,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8466,NEW Data Breach Web Report 2016_0,9023,2016-04-18,"doTERRA International, LLC",Electronic,Yes,4442.0,Yes,Yes,No,Yes,Yes,No,No,2016
8467,NEW Data Breach Web Report 2016_0,9024,2016-04-18,"Patricio Enterprises, Inc.",Electronic,Yes,3.0,Yes,No,No,No,Yes,No,No,2016
8468,NEW Data Breach Web Report 2016_0,10393,2016-04-18,The Village Bank,Electronic,No,2.0,No,No,No,Yes,No,No,No,2016
8469,NEW Data Breach Web Report 2016_0,9025,2016-04-19,St. Mary's Credit Union,Electronic,Yes,1.0,No,No,No,Yes,No,No,No,2016
8470,NEW Data Breach Web Report 2016_0,9027,2016-04-19,InvenSense,Electronic,Yes,21.0,Yes,No,No,No,Yes,No,No,2016
8471,NEW Data Breach Web Report 2016_0,9028,2016-04-19,TTI Floor Care North America,Electronic,Yes,7.0,No,No,No,Yes,Yes,No,No,2016
8472,NEW Data Breach Web Report 2016_0,9029,2016-04-19,Discover,Both,No,140.0,No,No,No,Yes,Yes,No,No,2016
8473,NEW Data Breach Web Report 2016_0,9032,2016-04-19,Atique Orthodontics,Electronic,Yes,1.0,Yes,Yes,No,Yes,Yes,No,No,2016
8474,NEW Data Breach Web Report 2016_0,9035,2016-04-19,"Dollar Tree, Inc.",Electronic,Yes,1.0,Yes,Yes,No,No,Yes,No,No,2016
8475,NEW Data Breach Web Report 2016_0,9037,2016-04-19,Marlborough Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8476,NEW Data Breach Web Report 2016_0,9038,2016-04-19,Adams Community Bank,Electronic,Yes,1.0,No,No,No,Yes,No,No,No,2016
8477,NEW Data Breach Web Report 2016_0,9039,2016-04-19,Sage Bank,Electronic,No,1.0,No,Yes,No,No,No,No,No,2016
8478,NEW Data Breach Web Report 2016_0,9040,2016-04-19,St. Mary's Credit Union,Electronic,No,2.0,No,Yes,No,Yes,No,No,No,2016
8479,NEW Data Breach Web Report 2016_0,9041,2016-04-20,East Boston Savings Bank,Electronic,Yes,127.0,No,Yes,No,No,No,No,No,2016
8480,NEW Data Breach Web Report 2016_0,9042,2016-04-20,MutualOne Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8481,NEW Data Breach Web Report 2016_0,9043,2016-04-20,Pilgrim Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8482,NEW Data Breach Web Report 2016_0,9044,2016-04-20,Salem Five,Electronic,No,5.0,No,No,No,Yes,No,No,No,2016
8483,NEW Data Breach Web Report 2016_0,9048,2016-04-20,"Voya Financial Advisors, Inc. (VFA)",Electronic,Yes,1.0,Yes,Yes,No,Yes,Yes,No,No,2016
8484,NEW Data Breach Web Report 2016_0,9050,2016-04-20,OnDeck Capital Inc.,Electronic,Yes,36.0,Yes,Yes,No,No,Yes,No,Yes,2016
8485,NEW Data Breach Web Report 2016_0,10394,2016-04-20,The Village Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8486,NEW Data Breach Web Report 2016_0,9053,2016-04-21,"Fruitful Yield, Inc.",Electronic,Yes,83.0,No,No,No,Yes,No,No,No,2016
8487,NEW Data Breach Web Report 2016_0,9054,2016-04-21,Agenus,Electronic,Yes,77.0,Yes,No,No,No,Yes,No,No,2016
8488,NEW Data Breach Web Report 2016_0,9055,2016-04-21,Salem Five,Electronic,No,10.0,No,No,No,Yes,No,No,No,2016
8489,NEW Data Breach Web Report 2016_0,9056,2016-04-21,MutualOne Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8490,NEW Data Breach Web Report 2016_0,9057,2016-04-21,MutualOne Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8491,NEW Data Breach Web Report 2016_0,9058,2016-04-21,American Express Company,Electronic,No,143.0,No,No,No,Yes,No,No,No,2016
8492,NEW Data Breach Web Report 2016_0,9059,2016-04-21,American Express Company,Electronic,No,2.0,No,No,No,Yes,No,No,No,2016
8493,NEW Data Breach Web Report 2016_0,9060,2016-04-21,"Bryant & Stratton College, Albany, New York Campus",Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8494,NEW Data Breach Web Report 2016_0,9063,2016-04-22,"Examination Management Services, Inc.",Electronic,Yes,48.0,Yes,No,No,No,Yes,No,No,2016
8495,NEW Data Breach Web Report 2016_0,9064,2016-04-22,"NetBrain Technology, Inc.",Electronic,Yes,158.0,Yes,Yes,No,No,Yes,No,No,2016
8496,NEW Data Breach Web Report 2016_0,9065,2016-04-22,DaVita HealthCare Partners Inc.,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8497,NEW Data Breach Web Report 2016_0,9068,2016-04-22,American Express,Electronic,No,5.0,No,No,No,Yes,No,No,No,2016
8498,NEW Data Breach Web Report 2016_0,9069,2016-04-22,"Client Network Services, Inc.",Electronic,Yes,3.0,Yes,No,No,No,Yes,No,No,2016
8499,NEW Data Breach Web Report 2016_0,9070,2016-04-22,"Geltrude & Company, LLC",Electronic,Yes,9.0,Yes,Yes,No,No,Yes,No,No,2016
8500,NEW Data Breach Web Report 2016_0,9072,2016-04-22,"VBrick Systems, Inc.",Electronic,Yes,2.0,Yes,No,No,No,Yes,No,No,2016
8501,NEW Data Breach Web Report 2016_0,9073,2016-04-22,"IDx, LLC",Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8502,NEW Data Breach Web Report 2016_0,9075,2016-04-25,Wilderness Hotel and Resort,Electronic,No,18.0,No,No,No,Yes,No,No,No,2016
8503,NEW Data Breach Web Report 2016_0,9076,2016-04-25,The Home for Little Wanderers,Electronic,No,817.0,Yes,No,No,No,Yes,No,No,2016
8504,NEW Data Breach Web Report 2016_0,9077,2016-04-25,Odyssey Logistics & Technology Corporation,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2016
8505,NEW Data Breach Web Report 2016_0,9078,2016-04-25,Michels Corporation,Electronic,Yes,142.0,Yes,No,No,No,Yes,No,No,2016
8506,NEW Data Breach Web Report 2016_0,9079,2016-04-25,"Lady M Confections Co., LTD",Electronic,Yes,1.0,Yes,No,Yes,No,No,No,No,2016
8507,NEW Data Breach Web Report 2016_0,9080,2016-04-25,"BloomReach, Inc.",Electronic,Yes,4.0,Yes,No,No,No,Yes,No,No,2016
8508,NEW Data Breach Web Report 2016_0,9081,2016-04-25,Savers Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2016
8509,NEW Data Breach Web Report 2016_0,9082,2016-04-25,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8510,NEW Data Breach Web Report 2016_0,9083,2016-04-25,Mutual One,Electronic,Yes,1.0,No,No,No,Yes,No,No,No,2016
8511,NEW Data Breach Web Report 2016_0,9084,2016-04-25,Mutual One,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8512,NEW Data Breach Web Report 2016_0,9086,2016-04-26,Marlborough Savings Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8513,NEW Data Breach Web Report 2016_0,9087,2016-04-26,SalemFive,Electronic,No,1.0,No,No,No,Yes,No,No,No,2016
8514,NEW Data Breach Web Report 2016_0,9090,2016-04-26,"Draper James, LLC",Electronic,Yes,19.0,No,No,No,Yes,Yes,No,No,2016
8515,NEW Data Breach Web Report 2016_0,9093,2016-04-26,"Advanced International Marketing, Inc.",Electronic,Yes,151.0,Yes,No,Yes,No,Yes,No,No,2016
8516,NEW Data Breach Web Report 2016_0,9151,2016-04-27,21st Century Oncology Inc,Electronic,Yes,2.0,Yes,No,No,No,Yes,No,No,2016
8517,NEW Data Breach Web Report 2016_0,9097,2016-04-27,Behavioral Science Technology,Electronic,Yes,5.0,Yes,No,No,No,Yes,No,No,2016
8518,NEW Data Breach Web Report 2016_0,9100,2016-04-27,Salem Five,Electronic,No,21.0,No,No,No,Yes,No,No,No,2016
